Attack,Unnamed: 0,agc,cn0,constellation,local_time,local_time full number seq,svid
TRUE,72359,-0.13,33.7,GPS,1.53871E+12,1538713744053,31
TRUE,518653,0.33,17.7,GPS,1.53874E+12,1538743494271,28
TRUE,47286,1.31,32.5,GPS,1.53842E+12,1538421161604,13
TRUE,81057,-1.37,26.9,GPS,1.53864E+12,1538643699976,7
TRUE,12808,5.71,22.9,Glonass,1.53863E+12,1538625161671,16
TRUE,43774,1.31,20.9,GPS,1.53842E+12,1538420865616,10
TRUE,7132,4.1,25.8,Glonass,1.53871E+12,1538705620106,7
TRUE,491891,1.01,13.9,GPS,1.53874E+12,1538739431094,30
TRUE,11394,5.36,36.9,GPS,1.53845E+12,1538452161997,14
TRUE,116404,1.02,43.3,GPS,1.53871E+12,1538713038123,7
TRUE,47223,0.27,31.6,GPS,1.53871E+12,1538708109112,1
TRUE,41348,0.27,31.1,GPS,1.53871E+12,1538707712099,1
TRUE,6251,-0.79,38.5,GPS,1.53845E+12,1538453816463,23
TRUE,216341,3.42,24.7,Glonass,1.53872E+12,1538718484097,21
TRUE,20294,0.41,29,GPS,1.53872E+12,1538718601894,3
TRUE,197288,7.74,31.4,GPS,1.53872E+12,1538718300190,3
TRUE,11065,15,35.6,GPS,1.53845E+12,1538452164056,22
TRUE,101766,2.87,36.9,GPS,1.53873E+12,1538729918109,8
TRUE,59173,-0.83,31.5,Glonass,1.53864E+12,1538641677687,1
TRUE,512277,-1.4,15.1,Glonass,1.53875E+12,1538753431293,17
TRUE,342354,12.81,17.5,Glonass,1.53873E+12,1538729750100,24
TRUE,329937,13.32,13.3,Glonass,1.53873E+12,1538728260090,3
TRUE,87270,0.78,26.5,GPS,1.53872E+12,1538715238966,3
TRUE,114597,-10.12,38.9,GPS,1.53865E+12,1538645815637,9
TRUE,75439,9.23,34.1,Glonass,1.53846E+12,1538459527155,15
TRUE,9764,21.02,34.3,Glonass,1.53862E+12,1538624921669,9
TRUE,326689,-0.9,19.1,Glonass,1.53873E+12,1538726811081,13
TRUE,478779,-0.5,25.8,GPS,1.53875E+12,1538748073231,17
TRUE,71750,0.61,25.5,Glonass,1.53846E+12,1538457866644,6
TRUE,97517,-5.38,41.2,GPS,1.53865E+12,1538645873108,3
TRUE,342077,12.94,20.5,Glonass,1.53873E+12,1538729720117,23
TRUE,103083,-0.94,19.7,GPS,1.53846E+12,1538458600262,27
TRUE,445579,1.33,18.8,GPS,1.53874E+12,1538736089245,19
TRUE,412479,-0.5,20.1,GPS,1.53874E+12,1538738820311,15
TRUE,11265,7.13,29.2,GPS,1.53846E+12,1538455456707,22
TRUE,421114,-0.92,13.4,Glonass,1.53874E+12,1538740224254,14
TRUE,540807,-0.22,15.6,Glonass,1.53875E+12,1538746917716,24
TRUE,18988,1.36,41.9,GPS,1.53845E+12,1538451071336,16
TRUE,1003,4.6,32.4,GPS,1.53871E+12,1538705288665,32
TRUE,483238,1.36,11.2,GPS,1.53874E+12,1538738173073,17
TRUE,55813,1.31,30.1,GPS,1.53842E+12,1538421902600,13
TRUE,9475,-0.52,40.7,GPS,1.53846E+12,1538455139143,31
TRUE,1800,-0.09,38.9,GPS,1.53845E+12,1538451486018,1
TRUE,81585,0.49,32.4,GPS,1.53865E+12,1538645587220,18
TRUE,22107,15.13,38.3,GPS,1.53863E+12,1538625883926,26
TRUE,39122,19.34,25.6,Glonass,1.53845E+12,1538454144777,5
TRUE,22817,-0.27,35,Glonass,1.53863E+12,1538625377122,9
TRUE,88045,-9.45,24.1,GPS,1.53846E+12,1538460497148,26
TRUE,66696,0.69,29.5,GPS,1.53871E+12,1538713720277,16
TRUE,21180,6.39,24.2,GPS,1.53846E+12,1538456267901,7
TRUE,114389,-0.73,30.7,Glonass,1.53873E+12,1538730755106,13
TRUE,516595,1.3,15.7,GPS,1.53874E+12,1538743205146,28
TRUE,47845,0.02,35.5,GPS,1.53845E+12,1538454745790,7
TRUE,86768,6.32,29.1,Glonass,1.53873E+12,1538729747053,13
TRUE,42858,7.43,29.4,Glonass,1.53846E+12,1538457356137,4
TRUE,85802,4.02,25.9,GPS,1.53846E+12,1538457321483,26
TRUE,401207,-0.58,20.2,Glonass,1.53873E+12,1538733448070,24
TRUE,379706,1.17,26.4,GPS,1.53874E+12,1538735899961,13
TRUE,175379,0.66,10.5,Glonass,1.53843E+12,1538434701607,18
TRUE,7741,1.28,31.4,GPS,1.53872E+12,1538724040102,8
TRUE,804,-2,34.5,Glonass,1.53862E+12,1538624252685,9
TRUE,55062,8.96,12.1,Glonass,1.53871E+12,1538712064095,11
TRUE,260132,-0.81,28.5,GPS,1.53844E+12,1538440665981,22
TRUE,3127,-2.15,29.1,Glonass,1.53856E+12,1538558779139,21
TRUE,1458,0.1,34.9,GPS,1.53864E+12,1538638490119,7
TRUE,22816,-0.27,24.9,GPS,1.53864E+12,1538641032186,5
TRUE,11362,-0.56,34.3,Glonass,1.53856E+12,1538558293112,21
TRUE,8509,0.6,36.7,GPS,1.53846E+12,1538455146385,26
TRUE,30872,6.75,35.1,Glonass,1.53845E+12,1538453509656,15
TRUE,21270,-0.51,32.6,GPS,1.53871E+12,1538706413135,18
TRUE,86381,-0.76,14.1,Glonass,1.53872E+12,1538715168077,11
TRUE,526049,1.18,22.7,GPS,1.53874E+12,1538744584096,28
TRUE,25133,-0.7,31.7,GPS,1.53845E+12,1538451483637,14
TRUE,347738,12.87,28,GPS,1.53873E+12,1538730556662,7
TRUE,61270,1.31,17.4,GPS,1.53842E+12,1538422314632,20
TRUE,464846,-2.21,22.2,GPS,1.53875E+12,1538745770812,12
TRUE,86442,-0.26,36.8,GPS,1.53871E+12,1538710673038,3
TRUE,496475,-0.37,17.5,Glonass,1.53874E+12,1538740090062,17
TRUE,92920,1.86,10.1,Glonass,1.53842E+12,1538424706608,1
TRUE,120518,6.29,25.7,Glonass,1.53865E+12,1538646166157,106
TRUE,8579,-0.45,13.1,GPS,1.53871E+12,1538707792397,1
TRUE,24622,1.33,30.7,Glonass,1.53871E+12,1538709097066,7
TRUE,15771,0.72,32.1,GPS,1.53845E+12,1538454076205,3
TRUE,29608,-0.19,29.8,Glonass,1.53864E+12,1538640765213,22
TRUE,15142,-0.27,36,GPS,1.53864E+12,1538640594187,11
TRUE,288398,12.72,24.3,Glonass,1.53873E+12,1538725080118,22
TRUE,81560,3.11,23.5,GPS,1.53864E+12,1538643084716,30
TRUE,29246,12.91,37.4,GPS,1.53845E+12,1538453408657,27
TRUE,160188,-8.58,14.5,GPS,1.53872E+12,1538716099119,8
TRUE,54855,1.26,32.5,Glonass,1.53871E+12,1538712119480,7
TRUE,9639,-0.16,37,Glonass,1.53863E+12,1538631426133,11
TRUE,372868,0.91,18.4,GPS,1.53874E+12,1538735378239,7
TRUE,49454,1.07,16.1,GPS,1.53871E+12,1538711722133,7
TRUE,14858,-0.83,28.1,Glonass,1.53871E+12,1538708175408,11
TRUE,295884,-0.25,15.3,GPS,1.53844E+12,1538442797053,11
TRUE,87831,-0.66,31.2,Glonass,1.53873E+12,1538729077098,3
TRUE,8320,-1.11,36.1,GPS,1.53846E+12,1538457612294,27
TRUE,185302,-0.7,21.4,Glonass,1.53844E+12,1538435467605,18
TRUE,10296,1.57,38.1,Glonass,1.53846E+12,1538455269626,5
TRUE,201408,2.85,12.2,Glonass,1.53872E+12,1538717586030,20
TRUE,439259,-1.27,23.9,Glonass,1.53874E+12,1538735907077,23
TRUE,13259,-0.56,25.3,Glonass,1.53856E+12,1538558432122,9
TRUE,258924,13.11,31.4,GPS,1.53872E+12,1538723130107,7
TRUE,7601,1.31,24.5,GPS,1.53842E+12,1538417909609,29
TRUE,119742,-2.45,22.3,GPS,1.53846E+12,1538459906247,26
TRUE,191280,1.45,16.5,Glonass,1.53844E+12,1538435913593,18
TRUE,285960,1.82,12,Glonass,1.53844E+12,1538442169606,12
TRUE,109731,-1.14,20.9,Glonass,1.53865E+12,1538645539641,3
TRUE,252393,3.53,19.4,Glonass,1.53872E+12,1538721644062,12
TRUE,97209,5.46,16.5,GPS,1.53873E+12,1538730461070,19
TRUE,22164,1.4,23.7,Glonass,1.53842E+12,1538419112629,22
TRUE,52208,0.27,34.8,GPS,1.53871E+12,1538708445142,3
TRUE,275557,2.6,26.2,Glonass,1.53872E+12,1538724026070,21
TRUE,253785,3.58,23.5,Glonass,1.53872E+12,1538721774063,3
TRUE,65374,0.15,36.7,GPS,1.53864E+12,1538642930143,28
TRUE,2596,-2.07,37.5,Glonass,1.53872E+12,1538720146129,10
TRUE,19057,1.5,22.5,GPS,1.53842E+12,1538418859632,13
TRUE,13597,0.22,21.4,Glonass,1.53863E+12,1538631672131,19
TRUE,39005,22.71,34.9,GPS,1.53856E+12,1538560196116,13
TRUE,21001,2.83,25.6,Glonass,1.53872E+12,1538721716086,2
TRUE,32344,1.34,34.1,GPS,1.53845E+12,1538453662034,9
TRUE,16792,-0.37,30,Glonass,1.53871E+12,1538706133095,16
TRUE,19352,-0.23,39.3,Glonass,1.53871E+12,1538706284135,7
TRUE,49902,-0.57,12,Glonass,1.53871E+12,1538711748160,8
TRUE,461962,-1.79,31.5,GPS,1.53874E+12,1538744410873,17
TRUE,48611,9.78,28.7,Glonass,1.53872E+12,1538723267164,2
TRUE,247249,4.41,24.7,Glonass,1.53872E+12,1538721176041,21
TRUE,234902,2.28,31.1,GPS,1.53872E+12,1538719922050,29
TRUE,10966,-0.68,30.9,Glonass,1.53864E+12,1538640350173,21
TRUE,580043,1.12,17.9,GPS,1.53875E+12,1538752923792,5
TRUE,89184,0.19,36.7,GPS,1.53846E+12,1538457553484,16
TRUE,13330,3.15,30.5,Glonass,1.53846E+12,1538455487638,15
TRUE,93216,0.31,26.9,GPS,1.53871E+12,1538711092036,27
TRUE,251790,-0.81,23.8,GPS,1.53844E+12,1538440258579,22
TRUE,105684,4.39,35.9,GPS,1.53873E+12,1538731011072,30
TRUE,14969,15.89,32.9,GPS,1.53862E+12,1538624804176,3
TRUE,49419,-0.61,37.4,GPS,1.53846E+12,1538457755140,23
TRUE,154344,-0.15,10.3,GPS,1.53843E+12,1538433039553,27
TRUE,527265,1.12,17,GPS,1.53874E+12,1538744769088,6
TRUE,21501,-3.29,33.9,GPS,1.53871E+12,1538708590389,16
TRUE,14880,-4.85,34.9,GPS,1.53863E+12,1538625312668,31
TRUE,427149,-0.6,13.3,GPS,1.53874E+12,1538741166218,24
TRUE,362367,-0.06,27.1,Glonass,1.53873E+12,1538734598412,23
TRUE,86364,4.99,22.5,Glonass,1.53846E+12,1538460392983,15
TRUE,6866,0,33.8,GPS,1.53845E+12,1538454112998,31
TRUE,731,-5.01,27.7,GPS,1.53845E+12,1538449674935,9
TRUE,24730,6.15,29.1,GPS,1.53846E+12,1538456625170,7
TRUE,376297,0,31.5,GPS,1.53874E+12,1538735632199,17
TRUE,204690,0.09,15.2,GPS,1.53844E+12,1538437035604,1
TRUE,531280,1.18,21.2,GPS,1.53875E+12,1538745399091,17
TRUE,495268,1.21,18.3,GPS,1.53874E+12,1538739899078,28
TRUE,16851,0.68,32.8,Glonass,1.53872E+12,1538721285070,11
TRUE,453453,1.27,37.7,GPS,1.53874E+12,1538736321992,17
TRUE,165760,-0.21,23,GPS,1.53843E+12,1538433954603,27
TRUE,224266,13.65,21.1,Glonass,1.53872E+12,1538720462108,8
TRUE,32836,-1.27,32.9,GPS,1.53864E+12,1538640942143,5
TRUE,17647,3.07,22.3,GPS,1.53872E+12,1538717948900,10
TRUE,23582,-0.74,26.3,Glonass,1.53864E+12,1538640407161,22
TRUE,84439,1.5,27.6,GPS,1.53842E+12,1538424109639,13
TRUE,190302,1.09,29.5,GPS,1.53872E+12,1538716944061,27
TRUE,44903,-3.33,18.4,GPS,1.53846E+12,1538457893528,27
TRUE,415057,-2.67,23,GPS,1.53873E+12,1538734332563,7
TRUE,424354,-0.94,12.1,Glonass,1.53874E+12,1538740782319,14
TRUE,46288,15.63,33.8,GPS,1.53873E+12,1538726974053,5
TRUE,54193,-1.3,25.1,GPS,1.53846E+12,1538458752449,22
TRUE,117346,-1.03,29.5,Glonass,1.53871E+12,1538713112096,1
TRUE,1739,0.19,24.5,GPS,1.53864E+12,1538638787179,28
TRUE,41828,0.12,36,GPS,1.53864E+12,1538641258947,11
TRUE,11246,-3.27,17.7,GPS,1.53843E+12,1538430495123,27
TRUE,439721,-2.55,21.4,GPS,1.53874E+12,1538742216026,12
TRUE,137567,12.01,27.1,Glonass,1.53871E+12,1538714575148,9
TRUE,81415,0.49,30.7,GPS,1.53865E+12,1538645576179,7
TRUE,34246,7.49,28.8,Glonass,1.53845E+12,1538453787111,14
TRUE,242908,-0.62,23.6,GPS,1.53844E+12,1538439821547,14
TRUE,9090,2.9,23.3,GPS,1.53863E+12,1538633776928,14
TRUE,9988,-0.73,22.5,GPS,1.53863E+12,1538630775142,16
TRUE,327605,-0.25,19.3,GPS,1.53844E+12,1538444997779,25
TRUE,36313,12.91,41.1,GPS,1.53845E+12,1538453867693,9
TRUE,27634,12.91,40.1,GPS,1.53845E+12,1538453297651,9
TRUE,239626,-0.7,17.3,GPS,1.53844E+12,1538439641552,22
TRUE,529093,1.53,10.9,GPS,1.53875E+12,1538745052159,24
TRUE,25867,0.43,30.6,GPS,1.53873E+12,1538725472045,9
TRUE,64633,-2.93,30.9,Glonass,1.53864E+12,1538643683207,22
TRUE,432008,-2.05,15.5,GPS,1.53874E+12,1538741949818,19
TRUE,57147,-2.11,40.1,Glonass,1.53864E+12,1538642427148,11
TRUE,283999,-4.84,29.2,GPS,1.53872E+12,1538724797084,11
TRUE,237858,-0.56,27.1,GPS,1.53844E+12,1538439547589,25
TRUE,30344,-1.57,34.8,Glonass,1.53871E+12,1538707245028,9
TRUE,68963,1.31,19.4,GPS,1.53842E+12,1538422854608,21
TRUE,318450,13.97,18.4,Glonass,1.53873E+12,1538727217116,13
TRUE,165895,-0.93,14.7,GPS,1.53843E+12,1538433964582,11
TRUE,86328,1.5,17.2,GPS,1.53842E+12,1538424238616,16
TRUE,69804,-0.2,26,Glonass,1.53864E+12,1538643220142,11
TRUE,283824,-1.59,22.6,Glonass,1.53872E+12,1538724788079,1
TRUE,52063,0.27,33.2,GPS,1.53871E+12,1538708434113,14
TRUE,61293,0.42,22.7,GPS,1.53871E+12,1538712624081,7
TRUE,197129,-8.7,22.5,GPS,1.53872E+12,1538717352064,30
TRUE,62838,-1.15,34.4,Glonass,1.53871E+12,1538709209160,1
TRUE,81487,4.02,37.8,GPS,1.53846E+12,1538457045486,26
TRUE,18264,0,36.8,Glonass,1.53845E+12,1538452707530,4
TRUE,163722,-0.32,14.7,GPS,1.53843E+12,1538433824594,18
TRUE,958,-1.01,23.8,GPS,1.53872E+12,1538717750302,15
TRUE,65379,-12.37,22.5,GPS,1.53873E+12,1538728310050,7
TRUE,9920,-1.03,29.7,GPS,1.53845E+12,1538450372179,18
TRUE,19788,4.54,31.5,Glonass,1.53845E+12,1538452745658,15
TRUE,20641,20.2,37.2,Glonass,1.53863E+12,1538625765935,9
TRUE,14916,-1.7,18.8,Glonass,1.53863E+12,1538631761139,1
TRUE,7889,-0.93,29.5,GPS,1.53871E+12,1538707699971,26
TRUE,94,0.11,22,GPS,1.53871E+12,1538707171396,18
TRUE,4616,0,29,Glonass,1.53856E+12,1538557758953,22
TRUE,37646,-0.69,39.4,GPS,1.53871E+12,1538707704034,31
TRUE,64814,0.52,38.6,GPS,1.53871E+12,1538709343115,3
TRUE,192676,-0.54,31.7,GPS,1.53872E+12,1538717088042,7
TRUE,16364,-1.98,19.5,Glonass,1.53863E+12,1538631106946,11
TRUE,6510,8.27,25.5,Glonass,1.53845E+12,1538451790041,16
TRUE,4618,-0.22,23.5,Glonass,1.53845E+12,1538451659064,6
TRUE,10359,-0.69,27.8,Glonass,1.53864E+12,1538639282172,10
TRUE,63053,0.57,20.9,GPS,1.53871E+12,1538713211153,3
TRUE,896,0.06,25.6,GPS,1.53864E+12,1538638734168,1
TRUE,232335,-0.03,28.9,GPS,1.53844E+12,1538439162598,14
TRUE,5170,-0.15,21.5,GPS,1.53872E+12,1538718033311,14
TRUE,192200,14.01,13.1,Glonass,1.53872E+12,1538717060054,19
TRUE,27362,-0.26,39.9,GPS,1.53873E+12,1538725175105,28
TRUE,57008,1.31,32.2,GPS,1.53873E+12,1538727708048,9
TRUE,1629,-1.25,35.7,Glonass,1.53864E+12,1538638815158,12
TRUE,314,4.52,33.7,GPS,1.53856E+12,1538557503118,8
TRUE,270658,13.21,27,GPS,1.53872E+12,1538723887116,27
TRUE,442474,-0.91,21.3,Glonass,1.53874E+12,1538736001427,17
TRUE,59192,-2.93,31.6,Glonass,1.53864E+12,1538643297171,3
TRUE,35961,1.2,33.3,Glonass,1.53846E+12,1538455458426,16
TRUE,9223,-0.69,33.6,Glonass,1.53864E+12,1538639214162,11
TRUE,36096,0,37.7,GPS,1.53856E+12,1538559991158,28
TRUE,8062,0,29.5,GPS,1.53856E+12,1538557948927,18
TRUE,59636,3.28,10.2,Glonass,1.53871E+12,1538712780090,9
TRUE,312006,1.81,13.3,Glonass,1.53844E+12,1538443927016,14
TRUE,300619,0.97,24,GPS,1.53873E+12,1538725580104,18
TRUE,209021,1.56,12.5,Glonass,1.53844E+12,1538437331607,12
TRUE,22111,2.28,25.4,GPS,1.53872E+12,1538721232169,20
TRUE,53351,-0.09,35.5,Glonass,1.53864E+12,1538641956972,12
TRUE,53996,-2.93,24.6,Glonass,1.53864E+12,1538642939182,1
TRUE,3418,-0.82,24.7,GPS,1.53872E+12,1538717914304,15
TRUE,14608,3.04,38.4,Glonass,1.53871E+12,1538706008114,10
TRUE,39798,1.59,32.5,Glonass,1.53871E+12,1538710853196,7
TRUE,121576,-2.69,17.5,Glonass,1.53846E+12,1538460024268,18
TRUE,83139,2.41,17.6,GPS,1.53871E+12,1538714766129,7
TRUE,15921,0.84,30.3,GPS,1.53863E+12,1538631839130,7
TRUE,84921,-1.24,30.5,Glonass,1.53871E+12,1538710582084,8
TRUE,20461,-1.47,38.3,GPS,1.53871E+12,1538706664000,23
TRUE,67131,0.39,37.9,GPS,1.53846E+12,1538457569806,16
TRUE,125428,1.02,40.8,GPS,1.53871E+12,1538713699124,3
TRUE,18259,1.34,30.6,GPS,1.53845E+12,1538452652334,26
TRUE,173163,-0.36,15.4,GPS,1.53843E+12,1538434515625,27
TRUE,22830,14.1,27.4,Glonass,1.53846E+12,1538455255894,9
TRUE,27240,-0.21,34.5,Glonass,1.53873E+12,1538725169103,22
TRUE,128728,-11.67,16,GPS,1.53843E+12,1538429264598,15
TRUE,82257,0.59,31.4,Glonass,1.53865E+12,1538645632212,3
TRUE,478617,0.25,14.8,GPS,1.53874E+12,1538737785084,24
TRUE,94116,-1.25,43.5,GPS,1.53873E+12,1538730189050,30
TRUE,473426,-1.67,13.4,Glonass,1.53875E+12,1538747243190,1
TRUE,103568,2.24,10.1,Glonass,1.53843E+12,1538425517599,23
TRUE,298276,12.87,27.1,GPS,1.53873E+12,1538725741159,9
TRUE,11976,1.15,40.6,GPS,1.53862E+12,1538624569132,31
TRUE,34062,0,30.6,GPS,1.53856E+12,1538559849109,18
TRUE,22346,1.7,29,GPS,1.53856E+12,1538560073151,18
TRUE,109990,1.01,31.9,Glonass,1.53871E+12,1538712112021,7
TRUE,40071,0.34,39.9,GPS,1.53872E+12,1538723306084,23
TRUE,177065,-0.38,18,Glonass,1.53872E+12,1538716187066,20
TRUE,35355,7.6,28.2,Glonass,1.53845E+12,1538452178953,15
TRUE,79489,0.68,36.8,GPS,1.53871E+12,1538710254191,23
TRUE,3271,0.16,23.4,GPS,1.53864E+12,1538638909140,17
TRUE,184033,0.43,33.6,GPS,1.53844E+12,1538435387591,32
TRUE,71136,1.37,14.9,GPS,1.53842E+12,1538423015619,29
TRUE,127589,1.47,34.5,GPS,1.53871E+12,1538713207036,16
TRUE,112114,1.03,31.3,Glonass,1.53871E+12,1538712237046,1
TRUE,46226,15.63,31.6,GPS,1.53873E+12,1538726970043,23
TRUE,85056,5.03,35.2,Glonass,1.53864E+12,1538643934953,11
TRUE,52529,2.24,20,GPS,1.53871E+12,1538711868241,27
TRUE,15500,-1.47,35.6,GPS,1.53871E+12,1538706346038,23
TRUE,25577,-0.33,28.4,GPS,1.53863E+12,1538631735938,30
TRUE,25898,0.43,31.2,GPS,1.53873E+12,1538725474075,9
TRUE,64348,0.15,34.5,GPS,1.53864E+12,1538642867149,11
TRUE,26442,0.14,36.2,GPS,1.53845E+12,1538454825081,31
TRUE,18236,-1.37,33.7,Glonass,1.53845E+12,1538454135139,4
TRUE,25291,1.29,35.9,GPS,1.53871E+12,1538708856420,16
TRUE,121341,-0.2,19.7,GPS,1.53846E+12,1538462860275,23
TRUE,281463,2.47,24.1,Glonass,1.53872E+12,1538724576084,11
TRUE,12305,-0.18,23.8,GPS,1.53863E+12,1538625123631,31
TRUE,196,-1.89,38,GPS,1.53856E+12,1538557625116,28
TRUE,32493,-0.26,40.1,GPS,1.53873E+12,1538725484064,30
TRUE,242072,13.66,19,Glonass,1.53872E+12,1538721939121,1
TRUE,92799,4.28,32.7,GPS,1.53846E+12,1538460792155,11
TRUE,408720,-1.62,22.2,GPS,1.53873E+12,1538734138040,30
TRUE,41979,1.73,20.1,Glonass,1.53842E+12,1538420717605,7
TRUE,4927,11.11,26.7,Glonass,1.53845E+12,1538453958982,14
TRUE,97767,6.22,23.8,Glonass,1.53865E+12,1538645883115,101
TRUE,502816,-1.5,14.1,Glonass,1.53875E+12,1538751859212,24
TRUE,463590,-0.21,35.2,GPS,1.53875E+12,1538745224880,17
TRUE,51370,0.63,41.8,GPS,1.53864E+12,1538642059132,17
TRUE,14145,-1.06,23,Glonass,1.53863E+12,1538631101145,8
TRUE,139290,-1.32,28.2,Glonass,1.53871E+12,1538713944051,12
TRUE,176981,-3.73,23.8,GPS,1.53872E+12,1538716182055,26
TRUE,194348,0.12,21.6,GPS,1.53872E+12,1538717196097,8
TRUE,25678,3.45,25.6,GPS,1.53872E+12,1538721431074,8
TRUE,228718,8.46,31.6,GPS,1.53872E+12,1538720858091,27
TRUE,40042,-1.59,32.1,Glonass,1.53846E+12,1538455762447,14
TRUE,110947,1.02,37.1,GPS,1.53871E+12,1538712621124,23
TRUE,3425,-0.41,35.4,Glonass,1.53872E+12,1538720144073,8
TRUE,229915,7.52,28.8,GPS,1.53872E+12,1538720971112,23
TRUE,4039,-0.86,32.7,GPS,1.53845E+12,1538453009757,22
TRUE,492219,-1.04,13.1,Glonass,1.53875E+12,1538750331159,18
TRUE,45161,-0.85,23.3,Glonass,1.53871E+12,1538711277162,11
TRUE,30182,0.94,19.7,GPS,1.53863E+12,1538632254136,7
TRUE,339329,12.33,14.1,Glonass,1.53873E+12,1538729422116,22
TRUE,89535,-20.89,11.6,GPS,1.53864E+12,1538644981966,15
TRUE,192171,0.82,21.5,GPS,1.53872E+12,1538717999122,8
TRUE,422332,1.04,26.7,GPS,1.53873E+12,1538734702072,1
TRUE,845,0.4,23.5,Glonass,1.53846E+12,1538462339459,6
TRUE,41114,21.89,35.9,GPS,1.53845E+12,1538454302768,23
TRUE,95591,2.87,33,GPS,1.53873E+12,1538729580103,30
TRUE,17197,-0.32,34.1,Glonass,1.53871E+12,1538706154092,8
TRUE,85804,-1.43,27.5,GPS,1.53873E+12,1538728964131,13
TRUE,227224,14.04,23.8,Glonass,1.53872E+12,1538720723087,22
TRUE,34193,13.19,26.3,GPS,1.53872E+12,1538722040050,11
TRUE,51008,-0.61,30.6,GPS,1.53846E+12,1538457846146,27
TRUE,51476,1.32,28.4,GPS,1.53871E+12,1538711803165,14
TRUE,32013,1.51,28.2,GPS,1.53871E+12,1538709703187,16
TRUE,5535,0.81,24.7,GPS,1.53846E+12,1538457413316,9
TRUE,50811,-2.93,25.1,Glonass,1.53864E+12,1538642735180,20
TRUE,256202,-0.75,15.7,GPS,1.53844E+12,1538440474587,12
TRUE,19912,-0.26,31.7,GPS,1.53872E+12,1538724750108,7
TRUE,451401,-1.29,25.8,Glonass,1.53874E+12,1538736260924,14
TRUE,19784,-0.68,33.4,Glonass,1.53864E+12,1538640857174,10
TRUE,520913,0.1,14.4,GPS,1.53875E+12,1538754870267,29
TRUE,46453,12.63,38.1,GPS,1.53872E+12,1538723096047,9
TRUE,28770,-0.57,20.4,GPS,1.53863E+12,1538625832119,23
TRUE,65600,-12.37,37.2,GPS,1.53873E+12,1538728329058,28
TRUE,11904,0.38,30.3,GPS,1.53864E+12,1538639204964,8
TRUE,2305,15.31,20.9,Glonass,1.53846E+12,1538456233359,6
TRUE,4469,-0.27,22.5,GPS,1.53872E+12,1538717986305,9
TRUE,526421,1.07,12,GPS,1.53874E+12,1538744636146,19
TRUE,120180,0.57,39.6,GPS,1.53871E+12,1538712715042,3
TRUE,379539,1.46,20.2,GPS,1.53874E+12,1538735896007,11
TRUE,180382,-0.29,28.5,Glonass,1.53844E+12,1538435100629,17
TRUE,49661,0.49,19.1,GPS,1.53871E+12,1538711689248,26
TRUE,3758,4.34,14.2,Glonass,1.53871E+12,1538705440095,23
TRUE,128360,-0.59,33.8,Glonass,1.53871E+12,1538713260033,11
TRUE,467711,1.06,39.1,GPS,1.53874E+12,1538737469085,19
TRUE,75100,0.52,30.8,GPS,1.53871E+12,1538710058128,7
TRUE,49709,-0.31,42.3,GPS,1.53864E+12,1538641751958,11
TRUE,72083,6.07,24.9,GPS,1.53873E+12,1538728787068,28
TRUE,210533,3.54,16.6,Glonass,1.53872E+12,1538718092053,10
TRUE,466567,-0.38,32.9,Glonass,1.53874E+12,1538737335074,24
TRUE,43253,0.89,33.7,GPS,1.53864E+12,1538642256182,17
TRUE,72107,6.07,28.1,GPS,1.53873E+12,1538728789287,13
TRUE,14701,15.89,27.7,GPS,1.53862E+12,1538624783134,1
TRUE,85495,1.27,32.8,GPS,1.53872E+12,1538715110078,22
TRUE,82693,3.11,42.7,GPS,1.53864E+12,1538643163683,18
TRUE,72278,7.43,29.1,Glonass,1.53846E+12,1538459312150,18
TRUE,306514,-0.46,17.1,GPS,1.53844E+12,1538443595244,1
TRUE,9617,0,29.6,GPS,1.53856E+12,1538558037930,17
TRUE,395775,-1.62,13.4,GPS,1.53873E+12,1538732678879,30
TRUE,13360,4.28,35.8,GPS,1.53845E+12,1538454571995,3
TRUE,17051,5.71,24.5,Glonass,1.53863E+12,1538625466653,8
TRUE,427997,0.63,28.9,GPS,1.53874E+12,1538735165584,7
TRUE,125277,-12.53,11.3,GPS,1.53843E+12,1538428061564,15
TRUE,32674,1.02,25.8,Glonass,1.53871E+12,1538709883139,9
TRUE,276329,12.91,24.3,Glonass,1.53872E+12,1538724270125,21
TRUE,421472,0.48,27.9,GPS,1.53873E+12,1538734677823,7
TRUE,20933,20.2,30.6,Glonass,1.53863E+12,1538625788935,7
TRUE,13603,1.73,25.5,GPS,1.53856E+12,1538558542051,13
TRUE,28043,1.43,15,GPS,1.53842E+12,1538419590613,16
TRUE,75530,-0.06,36.7,Glonass,1.53864E+12,1538642709691,22
TRUE,4040,11.43,27,GPS,1.53856E+12,1538557848127,11
TRUE,46784,-0.93,22.3,Glonass,1.53846E+12,1538458021499,4
TRUE,107768,1.13,21.2,GPS,1.53843E+12,1538425857617,13
TRUE,196219,1.49,13.5,Glonass,1.53844E+12,1538436331577,3
TRUE,269189,0.02,29.7,Glonass,1.53844E+12,1538441227960,3
TRUE,67553,0.77,23.9,Glonass,1.53864E+12,1538643917171,3
TRUE,11170,1.49,17.3,Glonass,1.53842E+12,1538418212611,23
TRUE,373306,0.86,20.2,GPS,1.53874E+12,1538735391379,11
TRUE,147,-0.44,41.6,GPS,1.53845E+12,1538453595715,7
